ano;mes;Distrito;Concelho;Freguesia;tipo_de_lampada;luminarias;potencia instalada total (W);CodDistrito;CodDistritoConcelho;coddistritoconcelhofreguesia
2025;3;Faro;Loulé;Almancil;Fluorescente;53.0;2650.0;08;0808;080801
2025;3;Faro;Loulé;Almancil;LED;3070.0;171739.90099334717;08;0808;080801
2025;3;Faro;Loulé;Almancil;Mercúrio;33.0;2760.0;08;0808;080801
2025;3;Faro;Loulé;Almancil;Outros/Não definido;154.0;420.0;08;0808;080801
2025;3;Faro;Loulé;Alte;Mercúrio;2.0;130.0;08;0808;080802
2025;3;Faro;Loulé;Ameixial;Outros/Não definido;1.0;;08;0808;080803
2025;3;Faro;Loulé;Boliqueime;Mercúrio;33.0;2160.0;08;0808;080804
2025;3;Faro;Loulé;Quarteira;Fluorescente;71.0;3550.0;08;0808;080805
2025;3;Faro;Loulé;Quarteira;Outros/Não definido;447.0;90.0;08;0808;080805
2025;3;Faro;Loulé;Salir;LED;2368.0;87522.6010093689;08;0808;080807
2025;3;Faro;Loulé;Loulé (São Clemente);Sódio;1650.0;188580.0;08;0808;080808
2025;3;Faro;Loulé;Loulé (São Sebastião);LED;2568.0;108781.50072097778;08;0808;080809
2025;3;Faro;Loulé;Querença, Tôr e Benafim;Sódio;198.0;18220.0;08;0808;080812
2025;3;Faro;Monchique;Alferce;LED;197.0;6547.0;08;0809;080901
2025;3;Faro;Monchique;Monchique;LED;1732.0;66414.90031051636;08;0809;080903
2025;3;Faro;Olhão;Olhão;LED;1586.0;85843.4004688263;08;0810;081003
2025;3;Faro;Olhão;Olhão;Sódio;738.0;86230.0;08;0810;081003
2025;3;Faro;Olhão;Pechão;LED;1226.0;53313.70038604736;08;0810;081004
2025;3;Faro;Olhão;Pechão;Mercúrio;3.0;150.0;08;0810;081004
2025;3;Faro;Olhão;Moncarapacho e Fuseta;Outros/Não definido;67.0;310.0;08;0810;081006
2025;3;Faro;Olhão;Moncarapacho e Fuseta;Sódio;267.0;24330.0;08;0810;081006
2025;3;Faro;Portimão;Alvor;LED;1699.0;89631.10049819946;08;0811;081101
2025;3;Faro;Portimão;Alvor;Mercúrio;4.0;350.0;08;0811;081101
2025;3;Faro;Portimão;Alvor;Outros/Não definido;91.0;1380.0;08;0811;081101
2025;3;Faro;Portimão;Mexilhoeira Grande;LED;2055.0;94555.5011253357;08;0811;081102
2025;3;Faro;Portimão;Mexilhoeira Grande;Outros/Não definido;72.0;;08;0811;081102
2025;3;Faro;Portimão;Portimão;Fluorescente;7.0;350.0;08;0811;081103
2025;3;Faro;Portimão;Portimão;Sódio;4862.0;552880.0;08;0811;081103
2025;3;Faro;São Brás de Alportel;São Brás de Alportel;LED;3271.0;131666.2006149292;08;0812;081201
2025;3;Faro;Silves;Armação de Pêra;Fluorescente;28.0;1400.0;08;0813;081303
2025;3;Faro;Silves;Armação de Pêra;LED;542.0;29458.800022125244;08;0813;081303
2025;3;Faro;Silves;São Bartolomeu de Messines;Mercúrio;9.0;480.0;08;0813;081305
2025;3;Faro;Silves;São Bartolomeu de Messines;Outros/Não definido;92.0;520.0;08;0813;081305
2025;3;Faro;Silves;São Marcos da Serra;LED;900.0;26569.0;08;0813;081306
2025;3;Faro;Silves;São Marcos da Serra;Mercúrio;4.0;200.0;08;0813;081306
2025;3;Faro;Silves;Alcantarilha e Pêra;LED;1620.0;70442.89993095398;08;0813;081309
2025;3;Faro;Silves;Algoz e Tunes;Outros/Não definido;34.0;200.0;08;0813;081310
2025;3;Faro;Silves;Algoz e Tunes;Sódio;752.0;75060.0;08;0813;081310
2025;3;Faro;Tavira;Santa Catarina da Fonte do Bispo;LED;1183.0;39456.00019454956;08;0814;081404
2025;3;Faro;Tavira;Santa Luzia;Mercúrio;1.0;125.0;08;0814;081408
2025;3;Faro;Tavira;Santa Luzia;Outros/Não definido;53.0;;08;0814;081408
2025;3;Faro;Tavira;Conceição e Cabanas de Tavira;Iodeto Metálico;149.0;12510.0;08;0814;081410
2025;3;Faro;Tavira;Conceição e Cabanas de Tavira;Outros/Não definido;96.0;165.0;08;0814;081410
2025;3;Faro;Tavira;Luz de Tavira e Santo Estêvão;LED;2232.0;100466.50086212158;08;0814;081411
2025;3;Faro;Tavira;Luz de Tavira e Santo Estêvão;Mercúrio;2.0;100.0;08;0814;081411
2025;3;Faro;Tavira;Luz de Tavira e Santo Estêvão;Sódio;220.0;17200.0;08;0814;081411
2025;3;Faro;Tavira;Tavira (Santa Maria e Santiago);Iodeto Metálico;100.0;8400.0;08;0814;081412
2025;3;Faro;Tavira;Tavira (Santa Maria e Santiago);Mercúrio;37.0;3120.0;08;0814;081412
2025;3;Faro;Tavira;Tavira (Santa Maria e Santiago);Outros/Não definido;420.0;605.0;08;0814;081412
2025;3;Faro;Tavira;Tavira (Santa Maria e Santiago);Sódio;2201.0;202440.0;08;0814;081412
2025;3;Faro;Vila do Bispo;Barão de São Miguel;LED;149.0;4833.6000118255615;08;0815;081501
2025;3;Faro;Vila do Bispo;Barão de São Miguel;Outros/Não definido;5.0;;08;0815;081501
2025;3;Faro;Vila do Bispo;Budens;Indução;28.0;1400.0;08;0815;081502
2025;3;Faro;Vila do Bispo;Budens;Outros/Não definido;31.0;225.0;08;0815;081502
2025;3;Faro;Vila do Bispo;Sagres;Sódio;228.0;18210.0;08;0815;081504
2025;3;Faro;Vila do Bispo;Vila do Bispo e Raposeira;LED;709.0;39718.00019645691;08;0815;081506
2025;3;Faro;Vila do Bispo;Vila do Bispo e Raposeira;Outros/Não definido;16.0;;08;0815;081506
2025;3;Faro;Vila Real de Santo António;Monte Gordo;Mercúrio;7.0;560.0;08;0816;081603
2025;3;Guarda;Aguiar da Beira;Carapito;Mercúrio;1.0;50.0;09;0901;090102
2025;3;Guarda;Aguiar da Beira;Carapito;Outros/Não definido;17.0;180.0;09;0901;090102
2025;3;Guarda;Aguiar da Beira;Cortiçada;Mercúrio;14.0;1615.0;09;0901;090103
2025;3;Guarda;Aguiar da Beira;Cortiçada;Outros/Não definido;9.0;90.0;09;0901;090103
2025;3;Guarda;Aguiar da Beira;Cortiçada;Sódio;20.0;1400.0;09;0901;090103
2025;3;Guarda;Aguiar da Beira;Dornelas;Mercúrio;1.0;50.0;09;0901;090105
2025;3;Guarda;Aguiar da Beira;Dornelas;Outros/Não definido;21.0;45.0;09;0901;090105
2025;3;Guarda;Aguiar da Beira;Dornelas;Sódio;163.0;12570.0;09;0901;090105
2025;3;Guarda;Aguiar da Beira;Eirado;LED;181.0;5188.0;09;0901;090106
2025;3;Guarda;Aguiar da Beira;Eirado;Outros/Não definido;14.0;;09;0901;090106
2025;3;Guarda;Aguiar da Beira;Eirado;Sódio;71.0;4970.0;09;0901;090106
2025;3;Guarda;Aguiar da Beira;Forninhos;LED;252.0;6716.0;09;0901;090107
2025;3;Guarda;Aguiar da Beira;Pinheiro;LED;309.0;9796.0;09;0901;090110
2025;3;Guarda;Aguiar da Beira;Aguiar da Beira e Coruche;Iodeto Metálico;1.0;100.0;09;0901;090114
2025;3;Guarda;Aguiar da Beira;Sequeiros e Gradiz;Outros/Não definido;6.0;120.0;09;0901;090115
2025;3;Guarda;Aguiar da Beira;Souto de Aguiar da Beira e Valverde;Outros/Não definido;13.0;90.0;09;0901;090116
2025;3;Guarda;Aguiar da Beira;Souto de Aguiar da Beira e Valverde;Sódio;207.0;15210.0;09;0901;090116
2025;3;Guarda;Almeida;Freixo;Sódio;3.0;190.0;09;0902;090210
2025;3;Guarda;Almeida;São Pedro de Rio Seco;LED;188.0;6380.0;09;0902;090224
2025;3;Guarda;Almeida;Vale da Mula;LED;241.0;9075.0;09;0902;090227
2025;3;Guarda;Almeida;Vale da Mula;Outros/Não definido;2.0;;09;0902;090227
2025;3;Guarda;Almeida;Vilar Formoso;Mercúrio;4.0;230.0;09;0902;090229
2025;3;Guarda;Almeida;Vilar Formoso;Outros/Não definido;1.0;;09;0902;090229
2025;3;Guarda;Almeida;Vilar Formoso;Sódio;279.0;44490.0;09;0902;090229
2025;3;Guarda;Almeida;Amoreira, Parada e Cabreira;Iodeto Metálico;2.0;200.0;09;0902;090230
2025;3;Guarda;Almeida;Amoreira, Parada e Cabreira;LED;495.0;19984.600006103516;09;0902;090230
2025;3;Guarda;Almeida;Azinhal, Peva e Valverde;Outros/Não definido;1.0;;09;0902;090231
2025;3;Guarda;Almeida;Castelo Mendo, Ade, Monteperobolso e Mesquitela;Outros/Não definido;13.0;;09;0902;090232
2025;3;Guarda;Almeida;Malpartida e Vale de Coelha;Sódio;1.0;70.0;09;0902;090235
2025;3;Guarda;Almeida;Miuzela e Porto de Ovelha;LED;573.0;21456.0;09;0902;090236
2025;3;Guarda;Almeida;Miuzela e Porto de Ovelha;Sódio;6.0;670.0;09;0902;090236
2025;3;Guarda;Celorico da Beira;Baraçal;Sódio;1.0;70.0;09;0903;090302
2025;3;Guarda;Celorico da Beira;Carrapichana;LED;309.0;9412.0;09;0903;090304
2025;3;Guarda;Celorico da Beira;Linhares;Sódio;75.0;5250.0;09;0903;090308
2025;3;Guarda;Celorico da Beira;Maçal do Chão;LED;171.0;5639.0;09;0903;090309
2025;3;Guarda;Celorico da Beira;Mesquitela;Outros/Não definido;1.0;;09;0903;090310
2025;3;Guarda;Celorico da Beira;Minhocal;LED;183.0;6049.0;09;0903;090311
2025;3;Guarda;Celorico da Beira;Vale de Azares;LED;395.0;13638.0;09;0903;090318
2025;3;Guarda;Celorico da Beira;São Pedro e Santa Maria e Vila Boa do Mondego;Mercúrio;3.0;150.0;09;0903;090324
2025;3;Guarda;Figueira de Castelo Rodrigo;Figueira de Castelo Rodrigo;Outros/Não definido;7.0;;09;0904;090408
2025;3;Guarda;Figueira de Castelo Rodrigo;Mata de Lobos;Sódio;1.0;70.0;09;0904;090410
2025;3;Guarda;Figueira de Castelo Rodrigo;Vermiosa;LED;342.0;11014.0;09;0904;090415
2025;3;Guarda;Figueira de Castelo Rodrigo;Algodres, Vale de Afonsinho e Vilar de Amargo;Mercúrio;1.0;50.0;09;0904;090418
2025;3;Guarda;Figueira de Castelo Rodrigo;Almofala e Escarigo;LED;159.0;4643.0;09;0904;090419
2025;3;Guarda;Figueira de Castelo Rodrigo;Almofala e Escarigo;Sódio;250.0;17770.0;09;0904;090419
2025;3;Guarda;Figueira de Castelo Rodrigo;Freixeda do Torrão, Quintã de Pêro Martins e Penha de Águia;Sódio;23.0;1640.0;09;0904;090421
2025;3;Guarda;Fornos de Algodres;Infias;Outros/Não definido;3.0;150.0;09;0905;090507
2025;3;Guarda;Fornos de Algodres;Matança;Outros/Não definido;2.0;45.0;09;0905;090510
2025;3;Guarda;Fornos de Algodres;Muxagata;LED;254.0;9824.0;09;0905;090511
2025;3;Guarda;Fornos de Algodres;Queiriz;LED;271.0;11407.0;09;0905;090512
2025;3;Guarda;Fornos de Algodres;Cortiçô e Vila Chã;LED;196.0;8197.0;09;0905;090517
2025;3;Guarda;Fornos de Algodres;Juncais, Vila Ruiva e Vila Soeiro do Chão;LED;620.0;21774.0;09;0905;090518
2025;3;Guarda;Fornos de Algodres;Juncais, Vila Ruiva e Vila Soeiro do Chão;Sódio;9.0;630.0;09;0905;090518
2025;3;Guarda;Fornos de Algodres;Sobral Pichorro e Fuinhas;LED;410.0;12959.0;09;0905;090519
2025;3;Guarda;Fornos de Algodres;Sobral Pichorro e Fuinhas;Outros/Não definido;3.0;90.0;09;0905;090519
2025;3;Guarda;Fornos de Algodres;Sobral Pichorro e Fuinhas;Sódio;1.0;70.0;09;0905;090519
2025;3;Guarda;Gouveia;Arcozelo;Sódio;102.0;7000.0;09;0906;090602
2025;3;Guarda;Gouveia;Cativelos;Mercúrio;3.0;125.0;09;0906;090603
2025;3;Guarda;Gouveia;Cativelos;Outros/Não definido;1.0;;09;0906;090603
2025;3;Guarda;Gouveia;Folgosinho;Outros/Não definido;3.0;39.0;09;0906;090605
2025;3;Guarda;Gouveia;São Paio;Outros/Não definido;4.0;;09;0906;090617
2025;3;Guarda;Gouveia;Vila Cortês da Serra;LED;261.0;10203.599746704102;09;0906;090619
2025;3;Guarda;Gouveia;Vila Cortês da Serra;Sódio;1.0;70.0;09;0906;090619
2025;3;Guarda;Gouveia;Vila Franca da Serra;Outros/Não definido;4.0;180.0;09;0906;090620
2025;3;Guarda;Gouveia;Vila Franca da Serra;Sódio;33.0;2420.0;09;0906;090620
2025;3;Guarda;Gouveia;Vila Nova de Tazem;Sódio;130.0;12530.0;09;0906;090621
2025;3;Guarda;Gouveia;Gouveia;LED;769.0;22199.500022888184;09;0906;090625
2025;3;Guarda;Gouveia;Gouveia;Outros/Não definido;39.0;;09;0906;090625
2025;3;Guarda;Gouveia;Melo e Nabais;Sódio;129.0;11980.0;09;0906;090626
2025;3;Guarda;Gouveia;Moimenta da Serra e Vinhó;LED;654.0;20726.800006866455;09;0906;090627
2025;3;Guarda;Gouveia;Rio Torto e Lagarinhos;Mercúrio;1.0;50.0;09;0906;090628
2025;3;Guarda;Guarda;Avelãs da Ribeira;Outros/Não definido;4.0;45.0;09;0907;090708
2025;3;Guarda;Guarda;Benespera;Outros/Não definido;7.0;90.0;09;0907;090709
2025;3;Guarda;Guarda;Benespera;Sódio;13.0;840.0;09;0907;090709
2025;3;Guarda;Guarda;Casal de Cinza;Sódio;15.0;1340.0;09;0907;090711
2025;3;Guarda;Guarda;Castanheira;LED;362.0;14198.60001373291;09;0907;090712
2025;3;Guarda;Guarda;Castanheira;Sódio;4.0;280.0;09;0907;090712
2025;3;Guarda;Guarda;Cavadoude;Outros/Não definido;1.0;45.0;09;0907;090713
2025;3;Guarda;Guarda;Faia;Sódio;23.0;1640.0;09;0907;090716
2025;3;Guarda;Guarda;Fernão Joanes;Outros/Não definido;9.0;;09;0907;090718
2025;3;Guarda;Guarda;Fernão Joanes;Sódio;207.0;15070.0;09;0907;090718
2025;3;Guarda;Guarda;Gonçalo Bocas;LED;13.0;385.0;09;0907;090721
2025;3;Guarda;Guarda;Gonçalo Bocas;Outros/Não definido;6.0;225.0;09;0907;090721
2025;3;Guarda;Guarda;João Antão;LED;221.0;9752.0;09;0907;090722
2025;3;Guarda;Guarda;João Antão;Sódio;5.0;270.0;09;0907;090722
2025;3;Guarda;Guarda;Maçainhas;Outros/Não definido;18.0;45.0;09;0907;090723
2025;3;Guarda;Guarda;Marmeleiro;Outros/Não definido;3.0;45.0;09;0907;090724
2025;3;Guarda;Guarda;Pêra do Moço;Outros/Não definido;2.0;90.0;09;0907;090730
2025;3;Guarda;Guarda;Porto da Carne;Sódio;61.0;5580.0;09;0907;090732
2025;3;Guarda;Guarda;Santana da Azinha;Outros/Não definido;1.0;;09;0907;090738
2025;3;Guarda;Guarda;Santana da Azinha;Sódio;1.0;70.0;09;0907;090738
2025;3;Guarda;Guarda;Sobral da Serra;Sódio;2.0;140.0;09;0907;090744
2025;3;Guarda;Guarda;Vale de Estrela;Outros/Não definido;3.0;135.0;09;0907;090746
2025;3;Guarda;Guarda;Vale de Estrela;Sódio;77.0;8840.0;09;0907;090746
2025;3;Guarda;Guarda;Valhelhas;LED;399.0;13746.0;09;0907;090747
2025;3;Guarda;Guarda;Vela;Sódio;14.0;1100.0;09;0907;090748
2025;3;Guarda;Guarda;Videmonte;Outros/Não definido;8.0;45.0;09;0907;090749
2025;3;Guarda;Guarda;Videmonte;Sódio;24.0;2200.0;09;0907;090749
2025;3;Guarda;Guarda;Vila Fernando;Outros/Não definido;15.0;90.0;09;0907;090751
2025;3;Guarda;Guarda;Vila Franca do Deão;Outros/Não definido;3.0;135.0;09;0907;090752
2025;3;Guarda;Guarda;Vila Garcia;LED;325.0;19056.0;09;0907;090753
2025;3;Guarda;Guarda;Gonçalo;Sódio;11.0;610.0;09;0907;090757
2025;3;Guarda;Guarda;Jarmelo São Pedro;Sódio;6.0;420.0;09;0907;090760
2025;3;Guarda;Guarda;Avelãs de Ambom e Rocamondo;LED;67.0;2800.0;09;0907;090761
2025;3;Guarda;Guarda;Corujeira e Trinta;LED;395.0;17113.40000152588;09;0907;090762
2025;3;Guarda;Guarda;Pousade e Albardo;LED;260.0;10945.400001525879;09;0907;090764
2025;3;Guarda;Guarda;Pousade e Albardo;Sódio;75.0;6750.0;09;0907;090764
2025;3;Guarda;Guarda;Adão;Sódio;4.0;280.0;09;0907;090766
2025;3;Guarda;Manteigas;Sameiro;Mercúrio;10.0;500.0;09;0908;090801
2025;3;Guarda;Manteigas;Manteigas (Santa Maria);Mercúrio;3.0;150.0;09;0908;090802
2025;3;Guarda;Mêda;Barreira;LED;269.0;6257.0;09;0909;090902
2025;3;Guarda;Mêda;Ranhados;LED;436.0;10803.0;09;0909;090915
2025;3;Guarda;Pinhel;Freixedas;Outros/Não definido;4.0;;09;0910;091010
2025;3;Guarda;Pinhel;Pala;Sódio;74.0;6180.0;09;0910;091015
2025;3;Guarda;Pinhel;Pinhel;Outros/Não definido;14.0;495.0;09;0910;091017
2025;3;Guarda;Pinhel;Pinhel;Sódio;873.0;78010.0;09;0910;091017
2025;3;Guarda;Pinhel;Vascoveiro;LED;168.0;6280.0;09;0910;091027
2025;3;Guarda;Pinhel;Vascoveiro;Mercúrio;1.0;50.0;09;0910;091027
2025;3;Guarda;Pinhel;Agregação das freguesias Sul de Pinhel;LED;273.0;9698.0;09;0910;091028
2025;3;Guarda;Pinhel;Agregação das freguesias Sul de Pinhel;Sódio;300.0;22140.0;09;0910;091028
2025;3;Guarda;Pinhel;Alverca da Beira/Bouça Cova;Sódio;90.0;8230.0;09;0910;091029
2025;3;Guarda;Pinhel;Terras de Massueime;Mercúrio;6.0;300.0;09;0910;091030
2025;3;Guarda;Pinhel;Terras de Massueime;Sódio;28.0;1940.0;09;0910;091030
2025;3;Guarda;Pinhel;Alto do Palurdo;Sódio;2.0;140.0;09;0910;091032
2025;3;Guarda;Pinhel;Vale do Côa;Mercúrio;5.0;250.0;09;0910;091033
2025;3;Guarda;Pinhel;Vale do Côa;Sódio;65.0;6790.0;09;0910;091033
2025;3;Guarda;Pinhel;Atalaia e Safurdão;Sódio;1.0;70.0;09;0910;091035
2025;3;Guarda;Sabugal;Águas Belas;Outros/Não definido;1.0;;09;0911;091101
2025;3;Guarda;Sabugal;Águas Belas;Sódio;1.0;50.0;09;0911;091101
2025;3;Guarda;Sabugal;Aldeia do Bispo;LED;280.0;8685.0;09;0911;091102
2025;3;Guarda;Sabugal;Aldeia da Ponte;Outros/Não definido;2.0;;09;0911;091103
2025;3;Guarda;Sabugal;Baraçal;Outros/Não definido;2.0;;09;0911;091109
2025;3;Guarda;Sabugal;Bendada;LED;616.0;17609.0;09;0911;091110
2025;3;Guarda;Sabugal;Bismula;Outros/Não definido;1.0;;09;0911;091111
2025;3;Guarda;Sabugal;Casteleiro;Mercúrio;2.0;100.0;09;0911;091112
2025;3;Guarda;Sabugal;Casteleiro;Sódio;1.0;100.0;09;0911;091112
2025;3;Guarda;Sabugal;Cerdeira;Outros/Não definido;6.0;;09;0911;091113
2025;3;Guarda;Sabugal;Fóios;LED;307.0;10499.0;09;0911;091114
2025;3;Guarda;Sabugal;Nave;Outros/Não definido;1.0;;09;0911;091120
2025;3;Guarda;Sabugal;Rapoula do Côa;LED;191.0;4617.0;09;0911;091125
2025;3;Guarda;Sabugal;Rendo;Outros/Não definido;3.0;;09;0911;091127
2025;3;Guarda;Sabugal;Rendo;Sódio;4.0;280.0;09;0911;091127
2025;3;Guarda;Sabugal;Souto;LED;913.0;38449.0;09;0911;091134
2025;3;Guarda;Sabugal;Vale de Espinho;LED;429.0;13909.0;09;0911;091136
2025;3;Guarda;Sabugal;Vale de Espinho;Mercúrio;1.0;50.0;09;0911;091136
2025;3;Guarda;Sabugal;Vila do Touro;Outros/Não definido;1.0;;09;0911;091139
2025;3;Guarda;Sabugal;Lajeosa e Forcalhos;Sódio;2.0;100.0;09;0911;091142
2025;3;Guarda;Sabugal;Pousafoles do Bispo, Pena Lobo e Lomba;Sódio;20.0;1050.0;09;0911;091143
2025;3;Guarda;Sabugal;Sabugal e Aldeia de Santo António;LED;2180.0;94181.0;09;0911;091145
2025;3;Guarda;Sabugal;Seixo do Côa e Vale Longo;LED;424.0;14132.0;09;0911;091147
2025;3;Guarda;Seia;Alvoco da Serra;LED;524.0;24153.0;09;0912;091201
2025;3;Guarda;Seia;Alvoco da Serra;Sódio;64.0;4980.0;09;0912;091201
2025;3;Guarda;Seia;Girabolhos;Sódio;30.0;1900.0;09;0912;091205
2025;3;Guarda;Seia;Loriga;Outros/Não definido;5.0;45.0;09;0912;091207
2025;3;Guarda;Seia;Loriga;Sódio;64.0;5230.0;09;0912;091207
2025;3;Guarda;Seia;Pinhanços;Mercúrio;1.0;50.0;09;0912;091209
2025;3;Guarda;Seia;Pinhanços;Sódio;74.0;5200.0;09;0912;091209
2025;3;Guarda;Seia;Sabugueiro;Mercúrio;1.0;50.0;09;0912;091210
2025;3;Guarda;Seia;Sandomil;Mercúrio;11.0;580.0;09;0912;091212
2025;3;Guarda;Seia;Sandomil;Sódio;38.0;2840.0;09;0912;091212
2025;3;Guarda;Seia;Santiago;Mercúrio;1.0;50.0;09;0912;091216
2025;3;Guarda;Seia;Santiago;Sódio;42.0;3070.0;09;0912;091216
2025;3;Guarda;Seia;Sazes da Beira;Outros/Não definido;1.0;;09;0912;091219
2025;3;Guarda;Seia;Teixeira;Outros/Não definido;1.0;50.0;09;0912;091221
2025;3;Guarda;Seia;Teixeira;Sódio;27.0;1510.0;09;0912;091221
2025;3;Guarda;Seia;Vila Cova à Coelheira;LED;266.0;10082.0;09;0912;091228
2025;3;Guarda;Seia;Vila Cova à Coelheira;Sódio;21.0;1470.0;09;0912;091228
2025;3;Guarda;Seia;Carragozela e Várzea de Meruge;Iodeto Metálico;7.0;700.0;09;0912;091230
2025;3;Guarda;Seia;Carragozela e Várzea de Meruge;LED;458.0;20287.0;09;0912;091230
2025;3;Guarda;Seia;Sameice e Santa Eulália;Outros/Não definido;2.0;;09;0912;091231
2025;3;Guarda;Seia;Santa Marinha e São Martinho;Outros/Não definido;1.0;;09;0912;091232
2025;3;Guarda;Seia;Seia, São Romão e Lapa dos Dinheiros;LED;4043.0;172820.0;09;0912;091233
2025;3;Guarda;Seia;Torrozelo e Folhadosa;Iodeto Metálico;1.0;100.0;09;0912;091234
2025;3;Guarda;Seia;Torrozelo e Folhadosa;Sódio;35.0;2450.0;09;0912;091234
2025;3;Guarda;Seia;Tourais e Lajes;Sódio;122.0;7970.0;09;0912;091235
2025;3;Guarda;Seia;Vide e Cabeça;Sódio;83.0;5610.0;09;0912;091236
2025;3;Guarda;Trancoso;Aldeia Nova;Mercúrio;5.0;250.0;09;0913;091301
2025;3;Guarda;Trancoso;Aldeia Nova;Outros/Não definido;4.0;;09;0913;091301
2025;3;Guarda;Trancoso;Castanheira;LED;176.0;7061.0;09;0913;091303
2025;3;Guarda;Trancoso;Cogula;LED;142.0;6178.400001525879;09;0913;091304
2025;3;Guarda;Trancoso;Cótimos;Outros/Não definido;4.0;;09;0913;091305
2025;3;Guarda;Trancoso;Cótimos;Sódio;86.0;7420.0;09;0913;091305
2025;3;Guarda;Trancoso;Fiães;LED;277.0;10551.0;09;0913;091307
2025;3;Guarda;Trancoso;Fiães;Outros/Não definido;1.0;;09;0913;091307
2025;3;Guarda;Trancoso;Granja;LED;156.0;4705.0;09;0913;091309
2025;3;Guarda;Trancoso;Granja;Outros/Não definido;6.0;;09;0913;091309
2025;3;Guarda;Trancoso;Guilheiro;Outros/Não definido;3.0;;09;0913;091310
2025;3;Guarda;Trancoso;Moimentinha;Sódio;1.0;50.0;09;0913;091311
2025;3;Guarda;Trancoso;Moreira de Rei;Outros/Não definido;1.0;45.0;09;0913;091312
2025;3;Guarda;Trancoso;Moreira de Rei;Sódio;2.0;120.0;09;0913;091312
2025;3;Guarda;Trancoso;Palhais;LED;132.0;4568.0;09;0913;091313
2025;3;Guarda;Trancoso;Palhais;Outros/Não definido;1.0;45.0;09;0913;091313
2025;3;Guarda;Trancoso;Palhais;Sódio;48.0;2590.0;09;0913;091313
2025;3;Guarda;Trancoso;Reboleiro;Outros/Não definido;1.0;45.0;09;0913;091315
2025;3;Guarda;Trancoso;Rio de Mel;LED;256.0;8447.0;09;0913;091316
2025;3;Guarda;Trancoso;Rio de Mel;Sódio;5.0;350.0;09;0913;091316
2025;3;Guarda;Trancoso;Tamanhos;LED;222.0;9330.0;09;0913;091321
2025;3;Guarda;Trancoso;Valdujo;LED;281.0;12705.0;09;0913;091325
2025;3;Guarda;Trancoso;Valdujo;Sódio;3.0;200.0;09;0913;091325
2025;3;Guarda;Trancoso;Freches e Torres;LED;583.0;21627.40003967285;09;0913;091330
2025;3;Guarda;Trancoso;Freches e Torres;Mercúrio;6.0;300.0;09;0913;091330
2025;3;Guarda;Trancoso;Trancoso (São Pedro e Santa Maria) e Souto Maior;Outros/Não definido;25.0;;09;0913;091332
2025;3;Guarda;Trancoso;Vale do Seixo e Vila Garcia;Sódio;3.0;200.0;09;0913;091333
2025;3;Guarda;Trancoso;Vila Franca das Naves e Feital;LED;739.0;29136.40000152588;09;0913;091334
2025;3;Guarda;Trancoso;Vilares e Carnicães;Outros/Não definido;1.0;45.0;09;0913;091335
2025;3;Guarda;Vila Nova de Foz Côa;Almendra;Mercúrio;14.0;700.0;09;0914;091401
2025;3;Guarda;Vila Nova de Foz Côa;Castelo Melhor;LED;228.0;9083.0;09;0914;091402
2025;3;Guarda;Vila Nova de Foz Côa;Custóias;LED;199.0;7424.0;09;0914;091405
2025;3;Guarda;Vila Nova de Foz Côa;Custóias;Mercúrio;1.0;50.0;09;0914;091405
2025;3;Guarda;Vila Nova de Foz Côa;Horta;Outros/Não definido;1.0;45.0;09;0914;091407
2025;3;Guarda;Vila Nova de Foz Côa;Horta;Sódio;5.0;410.0;09;0914;091407
2025;3;Guarda;Vila Nova de Foz Côa;Muxagata;Mercúrio;1.0;50.0;09;0914;091410
2025;3;Guarda;Vila Nova de Foz Côa;Muxagata;Outros/Não definido;10.0;;09;0914;091410
2025;3;Guarda;Vila Nova de Foz Côa;Santa Comba;LED;331.0;12697.0;09;0914;091412
2025;3;Guarda;Vila Nova de Foz Côa;Sebadelhe;Sódio;1.0;70.0;09;0914;091414
2025;3;Guarda;Vila Nova de Foz Côa;Vila Nova de Foz Côa;Iodeto Metálico;4.0;100.0;09;0914;091419
2025;3;Guarda;Vila Nova de Foz Côa;Vila Nova de Foz Côa;Outros/Não definido;150.0;135.0;09;0914;091419
2025;3;Guarda;Vila Nova de Foz Côa;Vila Nova de Foz Côa;Sódio;33.0;2730.0;09;0914;091419
2025;3;Leiria;Alcobaça;Alfeizerão;LED;1508.0;43627.20008850098;10;1001;100102
2025;3;Leiria;Alcobaça;Bárrio;LED;622.0;18201.79998779297;10;1001;100104
2025;3;Leiria;Alcobaça;Benedita;Outros/Não definido;122.0;5898.0;10;1001;100105
2025;3;Leiria;Alcobaça;Benedita;Sódio;895.0;68170.0;10;1001;100105
2025;3;Leiria;Alcobaça;Cela;Sódio;271.0;20350.0;10;1001;100106
2025;3;Leiria;Alcobaça;Évora de Alcobaça;LED;2115.0;76473.30085754395;10;1001;100108
2025;3;Leiria;Alcobaça;Évora de Alcobaça;Mercúrio;24.0;1905.0;10;1001;100108
2025;3;Leiria;Alcobaça;Évora de Alcobaça;Outros/Não definido;40.0;280.0;10;1001;100108
2025;3;Leiria;Alcobaça;Maiorga;LED;676.0;24408.000289916992;10;1001;100109
2025;3;Leiria;Alcobaça;Maiorga;Sódio;133.0;13160.0;10;1001;100109
2025;3;Leiria;Alcobaça;São Martinho do Porto;LED;971.0;35962.899766922;10;1001;100112
2025;3;Leiria;Alcobaça;São Martinho do Porto;Sódio;675.0;68740.0;10;1001;100112
