Ano;Semestre;data semestre;Concelho;Pedidos de Ligação à Rede Executados (#);CodConcelho
2024;2;2024 Sem. 2;Armamar;65.0;1801
2024;2;2024 Sem. 2;Cascais;636.0;1105
2024;2;2024 Sem. 2;Paredes de Coura;86.0;1605
2025;1;2025 Sem. 1;Estremoz;31.0;0704
2025;1;2025 Sem. 1;Pampilhosa da Serra;19.0;0612
2025;1;2025 Sem. 1;Mealhada;61.0;0111
2025;1;2025 Sem. 1;Mafra;233.0;1109
2025;1;2025 Sem. 1;Cadaval;52.0;1104
2025;1;2025 Sem. 1;Castelo Branco;160.0;0502
2025;1;2025 Sem. 1;Almodôvar;37.0;0202
2025;1;2025 Sem. 1;Condeixa-a-Nova;64.0;0604
2025;1;2025 Sem. 1;Vila Verde;255.0;0313
2025;1;2025 Sem. 1;Santo Tirso;164.0;1314
2025;1;2025 Sem. 1;Fornos de Algodres;11.0;0905
2025;1;2025 Sem. 1;Montemor-o-Velho;92.0;0610
2025;1;2025 Sem. 1;Santa Marta de Penaguião;23.0;1711
2025;1;2025 Sem. 1;Olhão;109.0;0810
2025;1;2025 Sem. 1;Vila Franca de Xira;160.0;1114
2025;1;2025 Sem. 1;Moimenta da Beira;49.0;1807
2025;1;2025 Sem. 1;Elvas;50.0;1207
2025;1;2025 Sem. 1;Ferreira do Alentejo;24.0;0208
2025;1;2025 Sem. 1;Póvoa de Varzim;185.0;1313
2025;1;2025 Sem. 1;Vale de Cambra;66.0;0119
2025;1;2025 Sem. 1;Mondim de Basto;44.0;1705
2025;1;2025 Sem. 1;Idanha-a-Nova;55.0;0505
2025;1;2025 Sem. 1;Seia;57.0;0912
2025;1;2025 Sem. 1;Aljustrel;33.0;0201
2025;1;2025 Sem. 1;Benavente;109.0;1405
2025;1;2025 Sem. 1;Vila Nova de Paiva;30.0;1822
2025;1;2025 Sem. 1;Lousã;46.0;0607
2025;1;2025 Sem. 1;Ponte de Sor;59.0;1213
2025;1;2025 Sem. 1;Vila Nova de Gaia;474.0;1317
2025;1;2025 Sem. 1;Castro Verde;31.0;0206
2025;1;2025 Sem. 1;Almeirim;60.0;1403
2025;1;2025 Sem. 1;Sabrosa;52.0;1710
2025;1;2025 Sem. 1;Alandroal;30.0;0701
2025;1;2025 Sem. 1;Sesimbra;207.0;1511
2025;1;2025 Sem. 1;Azambuja;82.0;1103
2025;1;2025 Sem. 1;Valença;110.0;1608
2025;1;2025 Sem. 1;Penalva do Castelo;43.0;1811
2025;1;2025 Sem. 1;Pombal;223.0;1015
2025;1;2025 Sem. 1;Cinfães;58.0;1804
2025;1;2025 Sem. 1;Ferreira do Zêzere;49.0;1411
2025;1;2025 Sem. 1;Monção;145.0;1604
2025;1;2025 Sem. 1;Oliveira do Bairro;72.0;0114
2025;1;2025 Sem. 1;Batalha;67.0;1004
2025;1;2025 Sem. 1;Campo Maior;26.0;1204
2025;1;2025 Sem. 1;Coruche;64.0;1409
2025;1;2025 Sem. 1;Ponte da Barca;51.0;1606
2025;1;2025 Sem. 1;Armamar;32.0;1801
2025;1;2025 Sem. 1;Alfândega da Fé;13.0;0401
2025;1;2025 Sem. 1;Constância;38.0;1408
2025;1;2025 Sem. 1;Felgueiras;204.0;1303
2025;1;2025 Sem. 1;Pedrógão Grande;22.0;1013
2025;1;2025 Sem. 1;São Brás de Alportel;47.0;0812
2025;1;2025 Sem. 1;Amares;93.0;0301
2025;1;2025 Sem. 1;Matosinhos;226.0;1308
2025;1;2025 Sem. 1;Salvaterra de Magos;127.0;1415
2025;1;2025 Sem. 1;Fundão;103.0;0504
2025;1;2025 Sem. 1;Tabuaço;18.0;1819
2025;1;2025 Sem. 1;Sernancelhe;32.0;1818
2025;1;2025 Sem. 1;Albufeira;161.0;0801
2025;1;2025 Sem. 1;Beja;77.0;0205
2025;1;2025 Sem. 1;Mesão Frio;8.0;1704
2025;1;2025 Sem. 1;Óbidos;90.0;1012
2025;1;2025 Sem. 1;Ourém;177.0;1421
2025;1;2025 Sem. 1;Guarda;112.0;0907
2025;1;2025 Sem. 1;Belmonte;19.0;0501
2025;1;2025 Sem. 1;Viana do Castelo;334.0;1609
2025;1;2025 Sem. 1;Cantanhede;142.0;0602
2025;1;2025 Sem. 1;Castro Marim;41.0;0804
2025;1;2025 Sem. 1;Baião;79.0;1302
2025;1;2025 Sem. 1;Alijó;44.0;1701
2025;1;2025 Sem. 1;Amadora;64.0;1115
2025;1;2025 Sem. 1;Figueira da Foz;171.0;0605
2025;1;2025 Sem. 1;Chamusca;31.0;1407
2025;1;2025 Sem. 1;Vila Nova de Poiares;40.0;0617
2025;1;2025 Sem. 1;Porto de Mós;80.0;1016
2025;1;2025 Sem. 1;Vinhais;57.0;0412
2025;1;2025 Sem. 1;Viana do Alentejo;16.0;0713
2025;1;2025 Sem. 1;Silves;174.0;0813
2025;1;2025 Sem. 1;Torres Novas;88.0;1419
2025;1;2025 Sem. 1;Lagoa;112.0;0806
2025;1;2025 Sem. 1;Maia;279.0;1306
2025;1;2025 Sem. 1;Bragança;153.0;0402
2025;1;2025 Sem. 1;Figueira de Castelo Rodrigo;18.0;0904
2025;1;2025 Sem. 1;Tomar;115.0;1418
2025;1;2025 Sem. 1;Coimbra;319.0;0603
2025;1;2025 Sem. 1;Vila do Conde;187.0;1316
2025;1;2025 Sem. 1;Penela;26.0;0614
2025;1;2025 Sem. 1;Alcácer do Sal;50.0;1501
2025;1;2025 Sem. 1;Vendas Novas;23.0;0712
2025;1;2025 Sem. 1;Vimioso;9.0;0411
2025;1;2025 Sem. 1;Crato;19.0;1206
2025;1;2025 Sem. 1;Vila Velha de Ródão;14.0;0511
2025;1;2025 Sem. 1;Penedono;8.0;1812
2025;1;2025 Sem. 1;;1.0;N/A
2022;2;2022 Sem. 2;São Pedro do Sul;163.0;1816
2022;2;2022 Sem. 2;Maia;603.0;1306
2022;2;2022 Sem. 2;Vila do Bispo;57.0;0815
2022;2;2022 Sem. 2;Sátão;138.0;1817
2022;2;2022 Sem. 2;Campo Maior;70.0;1204
2022;2;2022 Sem. 2;Lisboa;1095.0;1106
2022;2;2022 Sem. 2;Moimenta da Beira;97.0;1807
2022;2;2022 Sem. 2;Alvito;14.0;0203
2022;2;2022 Sem. 2;Ponte de Sor;124.0;1213
2022;2;2022 Sem. 2;Monforte;25.0;1211
2022;2;2022 Sem. 2;Gouveia;128.0;0906
2022;2;2022 Sem. 2;Loures;583.0;1107
2022;2;2022 Sem. 2;Alijó;163.0;1701
2022;2;2022 Sem. 2;Proença-a-Nova;112.0;0508
2022;2;2022 Sem. 2;Paredes de Coura;130.0;1605
2022;2;2022 Sem. 2;Oleiros;95.0;0506
2022;2;2022 Sem. 2;Mação;66.0;1413
2022;2;2022 Sem. 2;Alcoutim;37.0;0802
2022;2;2022 Sem. 2;Penamacor;73.0;0507
2022;2;2022 Sem. 2;Mondim de Basto;135.0;1705
2022;2;2022 Sem. 2;Almeida;79.0;0902
